person_id,name,team_id,team,team_abbreviation,position,rank,fouls_against,fouls_for,yellow_cards,red_cards,indirect_red_cards,offsides
201200,Cristiano Ronaldo,285023_43963,Portugal,POR,FW,368,2.0,5.0,0.0,0.0,0.0,6.0
480310,Jiovany Ramos,285023_43914,Panama,PAN,DF,368,2.0,1.0,0.0,0.0,0.0,0.0
290821,Axel Witsel,285023_43935,Belgium,BEL,MF,368,2.0,1.0,1.0,0.0,0.0,0.0
448362,Charles De Ketelaere,285023_43935,Belgium,BEL,FW,368,2.0,3.0,0.0,0.0,0.0,2.0
337389,Anthony Ralston,285023_43967,Scotland,SCO,DF,368,2.0,0.0,0.0,0.0,0.0,0.0
395206,Bruno Fernandes,285023_43963,Portugal,POR,MF,368,2.0,8.0,0.0,0.0,0.0,1.0
497902,Diego Moreira,285023_43935,Belgium,BEL,MF,368,2.0,1.0,0.0,0.0,0.0,1.0
463800,Carney Chukwuemeka,285023_43934,Austria,AUT,MF,368,2.0,2.0,0.0,0.0,0.0,0.0
519836,Igor Thiago,285023_43924,Brazil,BRA,FW,368,2.0,0.0,0.0,0.0,0.0,0.0
441333,Gideon Mensah,285023_43860,Ghana,GHA,DF,368,2.0,2.0,0.0,0.0,0.0,0.0
431781,Jean Kevin Duverne,285023_43908,Haiti,HAI,DF,368,2.0,1.0,0.0,0.0,0.0,1.0
494626,Andreas Schjelderup,285023_43961,Norway,NOR,MF,368,2.0,3.0,0.0,0.0,0.0,0.0
486260,Christopher Operi,285023_43854,Côte d'Ivoire,CIV,DF,368,2.0,0.0,0.0,0.0,0.0,0.0
441341,Elisha Owusu,285023_43860,Ghana,GHA,MF,368,2.0,0.0,0.0,0.0,0.0,0.0
448525,Ernest Nuamah,285023_43860,Ghana,GHA,FW,368,2.0,2.0,0.0,0.0,0.0,0.0
495488,Hamza Abdelkarim,285023_43855,Egypt,EGY,FW,368,2.0,0.0,0.0,0.0,0.0,0.0
424106,Haissem Hassan,285023_43855,Egypt,EGY,FW,368,2.0,2.0,2.0,0.0,0.0,0.0
448815,Iliman Ndiaye,285023_43879,Senegal,SEN,FW,368,2.0,1.0,0.0,0.0,0.0,0.0
430671,Ismail Jakobs,285023_43879,Senegal,SEN,DF,368,2.0,0.0,0.0,0.0,0.0,0.0
332314,Idrissa Gana Gueye,285023_43879,Senegal,SEN,MF,368,2.0,2.0,0.0,0.0,0.0,0.0
494374,Hazem Mastouri,285023_43888,Tunisia,TUN,FW,368,2.0,2.0,0.0,0.0,0.0,0.0
430482,Emam Ashour,285023_43855,Egypt,EGY,MF,368,2.0,13.0,0.0,0.0,0.0,0.0
448411,Jacob Shaffelburg,285023_43899,Canada,CAN,MF,368,2.0,1.0,0.0,0.0,0.0,0.0
505112,Gessime Yassine,285023_43872,Morocco,MAR,MF,368,2.0,3.0,0.0,0.0,0.0,0.0
430831,Ibrahim Sangare,285023_43854,Côte d'Ivoire,CIV,MF,368,2.0,4.0,0.0,0.0,0.0,0.0
448523,Kamaldeen Sulemana,285023_43860,Ghana,GHA,FW,368,2.0,1.0,0.0,0.0,0.0,1.0
486150,Jerome Opoku,285023_43860,Ghana,GHA,DF,368,2.0,4.0,0.0,0.0,0.0,0.0
411376,Inaki Williams,285023_43860,Ghana,GHA,FW,368,2.0,1.0,1.0,0.0,0.0,1.0
486130,Habib Diarra,285023_43879,Senegal,SEN,MF,368,2.0,2.0,0.0,0.0,0.0,0.0
430477,Ahmed Fatouh,285023_43855,Egypt,EGY,DF,368,2.0,3.0,1.0,0.0,0.0,0.0
419003,Jackson Porozo,285023_43927,Ecuador,ECU,DF,368,2.0,0.0,1.0,0.0,0.0,0.0
464865,El Hadji Malick Diouf,285023_43879,Senegal,SEN,DF,368,2.0,0.0,0.0,0.0,0.0,0.0
448171,Josip Sutalo,285023_43938,Croatia,CRO,DF,368,2.0,1.0,0.0,0.0,0.0,0.0
403236,Mehdi Ghayedi,285023_43817,IR Iran,IRN,FW,368,2.0,1.0,0.0,0.0,0.0,0.0
395321,Junya Ito,285023_43819,Japan,JPN,MF,368,2.0,5.0,0.0,0.0,0.0,0.0
477832,Sidny Lopes Cabral,285023_43850,Cabo Verde,CPV,DF,368,2.0,9.0,2.0,0.0,0.0,0.0
504329,Steve Kapuadi,285023_20014,Congo DR,COD,DF,368,2.0,0.0,0.0,0.0,0.0,0.0
379886,Alireza Jahanbakhsh,285023_43817,IR Iran,IRN,MF,368,2.0,0.0,0.0,0.0,0.0,0.0
288961,Ehsan Hajisafi,285023_43817,IR Iran,IRN,DF,368,2.0,1.0,1.0,0.0,0.0,0.0
384797,Ramin Rezaeian,285023_43817,IR Iran,IRN,DF,368,2.0,3.0,0.0,0.0,0.0,1.0
336425,Cedric Bakambu,285023_20014,Congo DR,COD,FW,368,2.0,1.0,0.0,0.0,0.0,4.0
395186,Aymen Hussein,285023_43818,Iraq,IRQ,FW,368,2.0,1.0,0.0,0.0,0.0,0.0
433394,Ahmed Fathy,285023_43834,Qatar,QAT,MF,368,2.0,1.0,2.0,0.0,0.0,0.0
419291,Feras Albrikan,285023_43835,Saudi Arabia,KSA,FW,368,2.0,3.0,1.0,0.0,0.0,0.0
510989,Brian Cipenga,285023_20014,Congo DR,COD,FW,368,2.0,1.0,0.0,0.0,0.0,1.0
386348,Assim Madibo,285023_43834,Qatar,QAT,MF,368,2.0,1.0,0.0,1.0,0.0,0.0
409241,Diney Borges,285023_43850,Cabo Verde,CPV,DF,368,2.0,0.0,1.0,0.0,0.0,0.0
479389,Mohannad Abutaha,285023_43820,Jordan,JOR,MF,368,2.0,2.0,1.0,0.0,0.0,0.0
442428,Aaron Hickey,285023_43967,Scotland,SCO,DF,368,2.0,4.0,1.0,0.0,0.0,0.0
482775,Tyler Bindon,285023_43978,New Zealand,NZL,DF,368,2.0,1.0,0.0,0.0,0.0,0.0
389907,Salih Ozcan,285023_43972,Türkiye,TUR,MF,368,2.0,2.0,0.0,0.0,0.0,0.0
484270,Zaid Ismael,285023_43818,Iraq,IRQ,MF,368,2.0,0.0,0.0,0.0,0.0,0.0
423658,Yeremy Pino,285023_43969,Spain,ESP,FW,368,2.0,0.0,0.0,0.0,0.0,1.0
511875,Odeh Fakhoury,285023_43820,Jordan,JOR,FW,368,2.0,4.0,0.0,0.0,0.0,1.0
448128,Charles Pickel,285023_20014,Congo DR,COD,MF,368,2.0,1.0,1.0,0.0,0.0,0.0
486147,Noah Sadiki,285023_20014,Congo DR,COD,MF,368,2.0,3.0,2.0,0.0,0.0,0.0
512183,Mohammed Abu Alshamat,285023_43835,Saudi Arabia,KSA,DF,368,2.0,1.0,0.0,0.0,0.0,0.0
436863,Frans Putros,285023_43818,Iraq,IRQ,DF,368,2.0,0.0,0.0,0.0,0.0,0.0
386387,Sultan Albrake,285023_43834,Qatar,QAT,DF,368,2.0,0.0,0.0,0.0,0.0,0.0
492315,Lee Gihyuk,285023_43822,Korea Republic,KOR,MF,368,2.0,2.0,1.0,0.0,0.0,0.0
482670,Mohammad Ghorbani,285023_43817,IR Iran,IRN,MF,368,2.0,1.0,0.0,0.0,0.0,0.0
426506,Meschack Elia,285023_20014,Congo DR,COD,FW,368,2.0,0.0,0.0,0.0,0.0,0.0
379939,Nabil Bentaleb,285023_43843,Algeria,ALG,MF,368,2.0,3.0,0.0,0.0,0.0,0.0
395088,Kim Minjae,285023_43822,Korea Republic,KOR,DF,368,2.0,0.0,0.0,0.0,0.0,0.0
390541,Shogo Taniguchi,285023_43819,Japan,JPN,DF,368,2.0,1.0,1.0,0.0,0.0,0.0
385067,Boualem Khoukhi,285023_43834,Qatar,QAT,DF,368,2.0,1.0,0.0,0.0,0.0,0.0
498455,Junnosuke Suzuki,285023_43819,Japan,JPN,DF,368,2.0,0.0,1.0,0.0,0.0,0.0
430407,Daizen Maeda,285023_43819,Japan,JPN,MF,368,2.0,1.0,0.0,0.0,0.0,1.0
431211,Mousa Altamari,285023_43820,Jordan,JOR,FW,368,2.0,3.0,0.0,0.0,0.0,1.0
486614,Alhashmi Alhussein,285023_43834,Qatar,QAT,DF,368,2.0,2.0,0.0,0.0,0.0,0.0
489550,Husam Abudahab,285023_43820,Jordan,JOR,DF,368,2.0,1.0,1.0,0.0,0.0,0.0
479056,Mustafa Saadoon,285023_43818,Iraq,IRQ,DF,368,2.0,0.0,0.0,0.0,0.0,0.0
419302,Abdullah Alhamddan,285023_43835,Saudi Arabia,KSA,FW,368,2.0,0.0,0.0,0.0,0.0,0.0
484112,Kenan Yildiz,285023_43972,Türkiye,TUR,FW,368,2.0,4.0,0.0,0.0,0.0,0.0
448557,Daichi Kamada,285023_43819,Japan,JPN,MF,368,2.0,4.0,1.0,0.0,0.0,1.0
447866,Gavi,285023_43969,Spain,ESP,MF,368,2.0,1.0,0.0,0.0,0.0,0.0
433118,Orkun Kokcu,285023_43972,Türkiye,TUR,MF,368,2.0,4.0,0.0,0.0,0.0,0.0
479086,Azizjon Ganiev,285023_44005,Uzbekistan,UZB,MF,368,2.0,1.0,0.0,0.0,0.0,0.0
504931,Lucas Herrington,285023_43976,Australia,AUS,DF,368,2.0,0.0,0.0,0.0,0.0,0.0
482974,Ivan Basic,285023_44037,Bosnia and Herzegovina,BIH,MF,368,2.0,3.0,0.0,0.0,0.0,0.0
390209,Sarpreet Singh,285023_43978,New Zealand,NZL,MF,368,2.0,2.0,1.0,0.0,0.0,0.0
339112,Jason Geria,285023_43976,Australia,AUS,DF,368,2.0,0.0,0.0,0.0,0.0,0.0
506471,Deveron Fonville,285023_1895293,Curaçao,CUW,DF,368,2.0,3.0,0.0,0.0,0.0,0.0
466372,Gervane Kastaneer,285023_1895293,Curaçao,CUW,FW,368,2.0,0.0,2.0,0.0,0.0,0.0
484092,Ismail Yuksek,285023_43972,Türkiye,TUR,MF,368,2.0,0.0,0.0,0.0,0.0,0.0
466350,Sherel Floranus,285023_1895293,Curaçao,CUW,DF,368,2.0,0.0,0.0,0.0,0.0,1.0
397786,Virgil Van Dijk,285023_43960,Netherlands,NED,DF,368,2.0,2.0,0.0,0.0,0.0,0.0
380005,Mario Pasalic,285023_43938,Croatia,CRO,MF,368,2.0,0.0,0.0,0.0,0.0,1.0
430657,David Raum,285023_43948,Germany,GER,DF,368,2.0,0.0,0.0,0.0,0.0,0.0
419672,Leo Ostigard,285023_43961,Norway,NOR,DF,368,2.0,2.0,0.0,0.0,0.0,0.0
439641,Reece James,285023_43942,England,ENG,DF,368,2.0,0.0,0.0,0.0,0.0,0.0
430667,Nico Schlotterbeck,285023_43948,Germany,GER,DF,368,2.0,1.0,0.0,0.0,0.0,0.0
430097,Ryan Christie,285023_43967,Scotland,SCO,MF,368,2.0,1.0,1.0,0.0,0.0,0.0
358120,Kevin De Bruyne,285023_43935,Belgium,BEL,MF,368,2.0,4.0,1.0,0.0,0.0,0.0
398569,Riechedly Bazoer,285023_1895293,Curaçao,CUW,DF,368,2.0,0.0,0.0,0.0,0.0,0.0
274078,Chris Wood,285023_43978,New Zealand,NZL,FW,368,2.0,1.0,0.0,0.0,0.0,4.0
483961,Tomas Chory,285023_43995,Czechia,CZE,FW,368,2.0,1.0,0.0,0.0,0.0,0.0
261367,Michael Boxall,285023_43978,New Zealand,NZL,DF,368,2.0,2.0,0.0,0.0,0.0,0.0
430440,Aiden Oneill,285023_43976,Australia,AUS,MF,368,2.0,8.0,0.0,0.0,0.0,0.0
502945,Alexander Bernhardsson,285023_43970,Sweden,SWE,DF,368,2.0,5.0,0.0,0.0,0.0,0.0
331463,Tim Payne,285023_43978,New Zealand,NZL,DF,368,2.0,2.0,0.0,0.0,0.0,0.0
495347,Deniz Gul,285023_43972,Türkiye,TUR,FW,368,2.0,0.0,0.0,0.0,0.0,0.0
484065,Eren Elmali,285023_43972,Türkiye,TUR,DF,368,2.0,1.0,1.0,0.0,0.0,0.0
441167,Tomas Holes,285023_43995,Czechia,CZE,DF,368,2.0,2.0,0.0,0.0,0.0,0.0
433694,Nathan Patterson,285023_43967,Scotland,SCO,DF,368,2.0,0.0,0.0,0.0,0.0,0.0
356412,Silvan Widmer,285023_43971,Switzerland,SUI,DF,368,2.0,0.0,0.0,0.0,0.0,0.0
406231,Yunus Akgun,285023_43972,Türkiye,TUR,FW,368,2.0,1.0,1.0,0.0,0.0,0.0
369304,Hakan Calhanoglu,285023_43972,Türkiye,TUR,MF,368,2.0,1.0,0.0,0.0,0.0,0.0
479079,Khojiakbar Alijonov,285023_44005,Uzbekistan,UZB,DF,368,2.0,1.0,0.0,0.0,0.0,0.0
371348,Otabek Shukurov,285023_44005,Uzbekistan,UZB,MF,368,2.0,5.0,0.0,0.0,0.0,0.0
430098,Lyndon Dykes,285023_43967,Scotland,SCO,FW,368,2.0,0.0,0.0,0.0,0.0,0.0
484011,Lukas Provod,285023_43995,Czechia,CZE,MF,368,2.0,1.0,0.0,0.0,0.0,1.0
382739,Marcos Llorente,285023_43969,Spain,ESP,DF,368,2.0,1.0,0.0,0.0,0.0,0.0
448120,Ardon Jashari,285023_43971,Switzerland,SUI,MF,368,2.0,1.0,0.0,0.0,0.0,0.0
441179,Merih Demiral,285023_43972,Türkiye,TUR,DF,368,2.0,1.0,0.0,0.0,0.0,3.0
486082,Pavel Sulc,285023_43995,Czechia,CZE,FW,368,2.0,1.0,0.0,0.0,0.0,1.0
411653,Dylan Bronn,285023_43888,Tunisia,TUN,DF,535,1.0,0.0,0.0,0.0,0.0,0.0
504193,Tshepang Moremi,285023_43883,South Africa,RSA,FW,535,1.0,1.0,0.0,0.0,0.0,0.0
430917,Evidence Makgopa,285023_43883,South Africa,RSA,FW,535,1.0,1.0,0.0,0.0,0.0,2.0
494351,Jonas Adjetey,285023_43860,Ghana,GHA,DF,535,1.0,0.0,0.0,0.0,0.0,0.0
448390,Mathieu Choiniere,285023_43899,Canada,CAN,MF,535,1.0,1.0,0.0,0.0,0.0,0.0
448825,Pathe Ciss,285023_43879,Senegal,SEN,MF,535,1.0,0.0,0.0,0.0,0.0,0.0
485756,Zakaria El Ouahdi,285023_43872,Morocco,MAR,DF,535,1.0,1.0,0.0,0.0,0.0,0.0
506038,Kamogelo Sebelebele,285023_43883,South Africa,RSA,FW,535,1.0,0.0,0.0,0.0,0.0,0.0
401889,Ismaila Sarr,285023_43879,Senegal,SEN,FW,535,1.0,9.0,0.0,0.0,0.0,2.0
485675,Evann Guessand,285023_43854,Côte d'Ivoire,CIV,FW,535,1.0,0.0,0.0,0.0,0.0,0.0
